machine	theorem	file	tier	n	t	contexts
1RB0RD_1LC0LC_1RA1LB_0RC0RB	nqh_1RB0RD_1LC0LC_1RA1LB_0RC0RB	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	6	0	6302
1RB0RD_1LC1RA_0LB1LD_0RB0LD	nqh_1RB0RD_1LC1RA_0LB1LD_0RB0LD	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	5	0	1097
1RB0RD_1RC1RA_1LB0LC_1LC1RD	nqh_1RB0RD_1RC1RA_1LB0LC_1LC1RD	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	5	0	659
1RB0RD_1RC1RD_1LC0RA_0RC0RB	nqh_1RB0RD_1RC1RD_1LC0RA_0RC0RB	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	8	0	149
1RB1LA_0LA0RC_0RD0RB_1LD1LB	nqh_1RB1LA_0LA0RC_0RD0RB_1LD1LB	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	7	0	3293
1RB1LA_0LA0RC_0RD0RC_1LD1LB	nqh_1RB1LA_0LA0RC_0RD0RC_1LD1LB	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	7	0	3314
1RB1LA_0LC0RB_1RC1LD_1LB0LA	nqh_1RB1LA_0LC0RB_1RC1LD_1LB0LA	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	5	0	640
1RB1LA_0RC0RB_1LC1LD_0LA---	nqh_1RB1LA_0RC0RB_1LC1LD_0LAXXX	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	6	0	1509
1RB1LA_0RC0RB_1LC1LD_1RC0LA	nqh_1RB1LA_0RC0RB_1LC1LD_1RC0LA	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	6	0	1605
1RB1LA_0RC0RB_1LC1RD_0LA1LD	nqh_1RB1LA_0RC0RB_1LC1RD_0LA1LD	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	6	0	1557
1RB1LA_0RC0RD_1LC1LD_0LA0RB	nqh_1RB1LA_0RC0RD_1LC1LD_0LA0RB	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	6	0	1487
1RB1LA_0RC0RD_1LC1RD_0RB0LA	nqh_1RB1LA_0RC0RD_1LC1RD_0RB0LA	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	6	0	3851
1RB1LA_1LC0RD_0LC1RA_0RA0RB	nqh_1RB1LA_1LC0RD_0LC1RA_0RA0RB	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	8	0	604
1RB1LA_1RC0RB_1LC1LD_---0LA	nqh_1RB1LA_1RC0RB_1LC1LD_XXX0LA	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	5	0	659
1RB1LB_0LC0RD_1LA1LC_1RD1RB	nqh_1RB1LB_0LC0RD_1LA1LC_1RD1RB	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	5	0	94
1RB1LB_0LC0RD_1LC1LA_0RB1RD	nqh_1RB1LB_0LC0RD_1LC1LA_0RB1RD	theories/Machines/ListCStage/LCStage_14.v	R_NeverQH	6	0	95
1RB1LB_0LC0RD_1LC1LA_1LC1RA	nqh_1RB1LB_0LC0RD_1LC1LA_1LC1RA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	7	0	222
1RB1LB_0RC0LC_0RD1LC_1LD0LA	nqh_1RB1LB_0RC0LC_0RD1LC_1LD0LA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	8	0	1105
1RB1LB_0RC0LC_1LC1RD_1RB0LA	nqh_1RB1LB_0RC0LC_1LC1RD_1RB0LA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	5	0	423
1RB1LB_1LC0RD_0LB1LA_1LA1RA	nqh_1RB1LB_1LC0RD_0LB1LA_1LA1RA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	7	0	133
1RB1LB_1LC0RD_1LD1LA_0LB1RA	nqh_1RB1LB_1LC0RD_1LD1LA_0LB1RA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	7	0	122
1RB1LB_1RC1LC_1RD0LA_0LC0RC	nqh_1RB1LB_1RC1LC_1RD0LA_0LC0RC	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	7	0	145
1RB1LB_1RC1LC_1RD0LA_1LC0RC	nqh_1RB1LB_1RC1LC_1RD0LA_1LC0RC	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	6	0	292
1RB1LC_0LA1RD_1LA0LC_1LD0RB	nqh_1RB1LC_0LA1RD_1LA0LC_1LD0RB	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	7	0	462
1RB1LC_0RC0RD_0LD0RA_1LA0LA	nqh_1RB1LC_0RC0RD_0LD0RA_1LA0LA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	7	0	2112
1RB1LC_1LA0LB_1RD0RD_1LB1RC	nqh_1RB1LC_1LA0LB_1RD0RD_1LB1RC	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	6	0	3933
1RB1LC_1LA1RD_0LB0LA_0RB1RB	nqh_1RB1LC_1LA1RD_0LB0LA_0RB1RB	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	7	0	111
1RB1LC_1LA1RD_1LB0LA_0RB1RB	nqh_1RB1LC_1LA1RD_1LB0LA_0RB1RB	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	8	0	126
1RB1LC_1LA1RD_1LB0LB_0RB1RB	nqh_1RB1LC_1LA1RD_1LB0LB_0RB1RB	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	7	0	125
1RB1LC_1LB1LA_0RD0LC_1RA1RD	nqh_1RB1LC_1LB1LA_0RD0LC_1RA1RD	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	5	0	246
1RB1LC_1RC0RB_1LA0LD_1LC1RD	nqh_1RB1LC_1RC0RB_1LA0LD_1LC1RD	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	5	0	1526
1RB1LC_1RC0RB_1LA0RD_0LC1LD	nqh_1RB1LC_1RC0RB_1LA0RD_0LC1LD	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	7	0	9551
1RB1LC_1RC0RB_1LA1LD_0LA0LA	nqh_1RB1LC_1RC0RB_1LA1LD_0LA0LA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	6	0	3041
1RB1LC_1RC0RB_1LA1LD_0LA0RC	nqh_1RB1LC_1RC0RB_1LA1LD_0LA0RC	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	6	0	3175
1RB1LC_1RC0RB_1LA1LD_0LC0LC	nqh_1RB1LC_1RC0RB_1LA1LD_0LC0LC	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	6	0	4058
1RB1LC_1RC0RB_1LA1LD_0LC0RC	nqh_1RB1LC_1RC0RB_1LA1LD_0LC0RC	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	6	0	4146
1RB1LC_1RC0RB_1LA1LD_0RD0LA	nqh_1RB1LC_1RC0RB_1LA1LD_0RD0LA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	5	0	1913
1RB1LC_1RC0RB_1LA1LD_0RD0LC	nqh_1RB1LC_1RC0RB_1LA1LD_0RD0LC	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	6	0	8081
1RB1LC_1RC0RB_1LA1LD_1LB0LA	nqh_1RB1LC_1RC0RB_1LA1LD_1LB0LA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	7	0	10233
1RB1LC_1RC0RB_1LA1LD_1LB0LC	nqh_1RB1LC_1RC0RB_1LA1LD_1LB0LC	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	7	0	19329
1RB1LC_1RC0RB_1LA1LD_1RC0LA	nqh_1RB1LC_1RC0RB_1LA1LD_1RC0LA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	6	0	3057
1RB1LC_1RC0RB_1LA1LD_1RC0LC	nqh_1RB1LC_1RC0RB_1LA1LD_1RC0LC	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	6	0	4103
1RB1LC_1RC0RB_1LA1LD_1RD0LA	nqh_1RB1LC_1RC0RB_1LA1LD_1RD0LA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	5	0	1724
1RB1LC_1RC0RB_1LA1RD_1LD0LC	nqh_1RB1LC_1RC0RB_1LA1RD_1LD0LC	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	5	0	1340
1RB1LC_1RC0RC_1LD0LC_1RB0LA	nqh_1RB1LC_1RC0RC_1LD0LC_1RB0LA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	7	0	323
1RB1LD_0LC0RB_1RA1LA_0LD1LA	nqh_1RB1LD_0LC0RB_1RA1LA_0LD1LA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	6	0	107
1RB1LD_0LC0RB_1RA1RD_0LD1LA	nqh_1RB1LD_0LC0RB_1RA1RD_0LD1LA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	6	0	120
1RB1LD_0RC0LA_0RD1RA_1LD0LA	nqh_1RB1LD_0RC0LA_0RD1RA_1LD0LA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	8	0	165
1RB1LD_0RC0RB_1LC0LD_1LA0LA	nqh_1RB1LD_0RC0RB_1LC0LD_1LA0LA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	7	0	2856
1RB1LD_0RC1LD_1LC0RB_0LA1LC	nqh_1RB1LD_0RC1LD_1LC0RB_0LA1LC	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	8	0	277
1RB1LD_1LC1RA_0LB1LA_1LC0RB	nqh_1RB1LD_1LC1RA_0LB1LA_1LC0RB	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	8	0	276
1RB1LD_1RC0RB_0LA1LD_0LD1LA	nqh_1RB1LD_1RC0RB_0LA1LD_0LD1LA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	7	0	202
1RB1LD_1RC0RB_0LC1LD_0LD1LA	nqh_1RB1LD_1RC0RB_0LC1LD_0LD1LA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	7	0	202
1RB1LD_1RC1RA_1LA0RB_1LA0LA	nqh_1RB1LD_1RC1RA_1LA0RB_1LA0LA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	7	0	136
1RB1RA_0RC0LB_0RD1RA_1LD0LA	nqh_1RB1RA_0RC0LB_0RD1RA_1LD0LA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	6	0	6158
1RB1RA_1LC0RA_1RC0LD_0LC1LA	nqh_1RB1RA_1LC0RA_1RC0LD_0LC1LA	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	5	0	2078
1RB1RA_1LC0RC_0LB1LD_0RA0LC	nqh_1RB1RA_1LC0RC_0LB1LD_0RA0LC	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	5	0	1084
1RB1RA_1LC0RD_0LB1LD_1RA0RB	nqh_1RB1RA_1LC0RD_0LB1LD_1RA0RB	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	8	0	551
1RB1RA_1RC1LD_1LC1LB_0RA0LD	nqh_1RB1RA_1RC1LD_1LC1LB_0RA0LD	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	5	0	241
1RB1RD_0LC1RA_1LA0RD_1LB0RC	nqh_1RB1RD_0LC1RA_1LA0RD_1LB0RC	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	6	0	474
1RB1RD_1LC0RA_1LA0LB_0LB1RC	nqh_1RB1RD_1LC0RA_1LA0LB_0LB1RC	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	5	0	242
1RB1RD_1LC0RA_1LA0LB_0RB1RC	nqh_1RB1RD_1LC0RA_1LA0LB_0RB1RC	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	5	0	279
1RB1RD_1LC0RA_1LA0LB_1LD1RC	nqh_1RB1RD_1LC0RA_1LA0LB_1LD1RC	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	5	0	276
1RB1RD_1LC0RA_1LC0LD_1LA0RB	nqh_1RB1RD_1LC0RA_1LC0LD_1LA0RB	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	6	0	411
1RB1RD_1LC1RA_0LD1LD_0RB0RD	nqh_1RB1RD_1LC1RA_0LD1LD_0RB0RD	theories/Machines/ListCStage/LCStage_15.v	R_NeverQH	7	0	206
