rep	list	mult	mode	verdict	prover	cert_type	qh	score	boardable	checker	n_provers_caught	all_catches
1RB---_0RC0RB_1LD1RB_1LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LD1RC_0RC0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LD1RC_0RC1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LD1RC_0RD1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LD1RC_1LB0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LD1RC_1LC1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LD1RC_1RC0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LD1RD_1LB1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LD1RD_1LC0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1LD1RD_1LC1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1RD0LB_1LC1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1RD0LB_1LC1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1RD1RB_1LD0LC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RB_1RD1RC_1LD1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_0LD1RB_1RC1LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_0LD1RC_1LB1LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_0RD0RB_1LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_0RD0RB_1LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_0RD0RC_1LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_1LC0LD_1RB1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_1LC1LD_1RB0LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_1LC1LD_1RB1LC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_1LC1RD_0LD0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_1LC1RD_1LD0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_1LC1RD_1RB0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_1LD0RB_0LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_1LD0RB_1LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_1LD0RB_1LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_1LD0RC_1LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_1LD1RC_0LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_1LD1RC_1LB0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_1LD1RC_1LB1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_1LD1RC_1LC0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_1LD1RC_1LC1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RC_1LD1RC_1LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_0LD1RB_1LC1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_0LD1RB_1RC1LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_0LD1RC_1LB1LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_0RD0RB_1LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_0RD1RB_1LD0RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LB0RD_1LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LB1RD_1LC0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LB1RD_1LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LC0LD_1RB1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LC0LD_1RB1LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LC1RB_---0RB	C	3	direct1/reroot	QH	rwlrank	wraprwl	T	1	N	wraprwl(QH,no-checker)	2	rwlrank=wraprwl/qhT;irules=irules/qhT
1RB---_0RC0RD_1LC1RB_0LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LC1RB_0LB1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LC1RB_0RB0LC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LC1RB_0RB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LC1RB_0RB1LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LC1RB_0RC0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LC1RB_1LC0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LC1RB_1LC1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LC1RD_0LB0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LC1RD_0RB0LC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LC1RD_0RB0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LC1RD_0RC0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LC1RD_1LB0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LC1RD_1LC0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LC1RD_1RC0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LD0RB_0LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LD1RB_1LC0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LD1RB_1LC1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1LD1RC_0RC0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1RD1LD_1LC1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC0RD_1RD1RB_1LD1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_0LC1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_0LC1RD_1LB1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_0LC1RD_1LB1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_0LD0RB_1LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_0LD1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_0LD1RD_1LB1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_0RD0RB_1LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_0RD1LC_1LB1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_0RD1RD_1LB0RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_0RD1RD_1LB1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_0RD1RD_1LB1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LB0RD_1RC1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LB1RD_0LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LB1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LB1RD_1LB1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LB1RD_1LB1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LB1RD_1LC0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LB1RD_1RC0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LC1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LD0RB_0LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LD0RB_1LD1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LD1RC_0LD1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LD1RC_0RB1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LD1RC_0RB1LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LD1RC_0RB1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LD1RC_0RC1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LD1RC_0RC1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LD1RC_0RD1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LD1RC_1LB0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LD1RC_1RC0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LD1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LD1RD_1RB0RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1LD1RD_1RB1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1RD0LB_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1RD0LB_1LC1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1RD0LB_1LC1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1RD1RC_0LB---	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1RD1RC_0LD1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1RD1RC_1LD0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1RD1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LB_1RD1RD_1LB1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LC_0LD1RC_1LB1LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LC_0RD1RD_1LB0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LC_0RD1RD_1LB0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LC_0RD1RD_1LB1RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LC_1LB0RD_1LC1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LC_1LB0RD_1RC0LC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LC_1LB1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LC_1LC0LD_1RB1LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LC_1LC1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LC_1LD0LD_1RB0LC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LC_1LD0LD_1RB1LC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LC_1LD1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LC_1RD0LB_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LC_1RD0LC_0LB1RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LC_1RD0LC_1LB0RC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LC_1RD0LC_1LB1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LC_1RD0RC_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LC_1RD1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_0LC1LD_1RB0LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_0LC1RD_1LB0LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_0LC1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_0LD1RB_1LB0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_0LD1RB_1LB0LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_0RD1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_1LA1RD_1LB0LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	4	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_1LA1RD_1LB0RC	C	1	direct1	QH	rwlrank	wraprwl	T	4	N	wraprwl(QH,no-checker)	3	rwlrank=wraprwl/qhT;irules=irules/qhT;bouncer=bouncer/qhT
1RB---_0RC1LD_1LA1RD_1LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	4	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_1LB0LC_1RB0LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_1LB1LC_1RB0LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_1LB1RC_0LB0LC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_1LB1RC_0LB0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_1LB1RC_0LB0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_1LB1RC_0RC0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_1LB1RC_0RC0LC	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_1LB1RC_0RC0RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_1LB1RC_0RC1LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_1LB1RC_0RC1LD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_1LB1RC_0RC1RD	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_1LB1RC_0RD0LB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
1RB---_0RC1LD_1LB1RC_0RD0RB	B	1	direct1	QH	ngram_quiet_all	wrapngram	T	1	Y	wrap(Wrap.v)	1	ngram_quiet_all=wrapngram/qhT
